vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,tatripid,tablockid,zone
4081,20220720 17:23,41.892032051086424,-87.62012481689453,7,4357,66,Pulaski,3031,False,88353410,66 -812,
2027,20220720 17:24,41.896677303314206,-87.63171443939208,263,4357,66,Pulaski,7879,False,88353410,66 -812,
4098,20220720 17:23,41.89634704589844,-87.65468157254733,270,4357,66,Pulaski,14544,False,88353408,66 -857,
4122,20220720 17:24,41.89609848022461,-87.66622802734375,272,4357,66,Pulaski,17703,False,88353406,66 -811,
8162,20220720 17:23,41.89588806476999,-87.67825577106882,268,4357,66,Pulaski,21255,False,88353404,66 -855,
8172,20220720 17:24,41.895875890204245,-87.67881190523188,273,4357,66,Pulaski,21406,False,88353402,66 -816,
4126,20220720 17:23,41.89486459585336,-87.76009075458234,90,6662,66,Navy Pier,4017,False,10005630,66 -803,
8156,20220720 17:24,41.89544086179872,-87.70889271169469,86,6662,66,Navy Pier,18063,False,10005608,SN  -857,
1972,20220720 17:23,41.89556884765625,-87.7006818331205,88,6662,66,Navy Pier,20330,False,10005607,66 -815,
1983,20220720 17:23,41.89622116088867,-87.65575981140137,86,6662,66,Navy Pier,32584,False,10005596,N66 -892,
4075,20220720 17:23,41.89665508270264,-87.6273422241211,91,6662,66,Navy Pier,40403,False,10005590,66 -809,
1934,20220720 17:23,41.89517250061035,-87.62036895751953,175,6662,66,Navy Pier,42841,False,10005589,66 -801,
1917,20220720 17:23,41.8929866069072,-87.61009999868033,181,6662,66,Navy Pier,47662,False,10005588,SN  -854,
1951,20220720 17:23,41.89280175263027,-87.6100082397461,196,6662,66,Navy Pier,47763,False,10005586,66 -808,
1973,20220720 17:24,41.892285,-87.61002166666667,180,6662,66,Navy Pier,47887,False,10005587,SN  -851,
4087,20220720 17:23,41.89646114002574,-87.6203446821733,3,6665,66,Austin,4668,False,88353411,66 -807,
2016,20220720 17:23,41.89673433303833,-87.6279411315918,269,6665,66,Austin,6855,False,88353409,66 -853,
8122,20220720 17:23,41.89601135253906,-87.6709408643769,269,6665,66,Austin,19090,False,88353405,66 -856,
2000,20220720 17:24,41.89590942382812,-87.6770263671875,268,6665,66,Austin,20839,False,88353403,66 -810,
4078,20220720 17:23,41.89540481567383,-87.72535547220482,273,6665,66,Austin,34263,False,88353398,66 -804,
8147,20220720 17:23,41.895067850748696,-87.77490234375,77,6665,66,Austin,47904,False,88353397,66 -817,
8187,20220720 17:23,41.89517755977443,-87.7747706428903,98,6665,66,Austin,47971,False,88353396,66 -854,
8191,20220720 17:24,41.89512213345232,-87.77447351916084,269,6665,66,Austin,48055,False,10005594,SN  -858,
4081,20220720 17:26,41.896493738347836,-87.62034606933594,0,4357,66,Pulaski,4680,False,88353410,66 -812,
2027,20220720 17:27,41.89652778362406,-87.63992888351967,267,4357,66,Pulaski,10276,False,88353410,66 -812,
4098,20220720 17:26,41.8962311063494,-87.66164711543492,274,4357,66,Pulaski,16441,False,88353408,66 -857,
4122,20220720 17:27,41.895987877478966,-87.67254579984225,267,4357,66,Pulaski,19604,False,88353406,66 -811,
8172,20220720 17:26,41.89585876464844,-87.68349034445626,268,4357,66,Pulaski,22826,False,88353402,66 -816,
8162,20220720 17:26,41.89582443237305,-87.68500113487244,267,4357,66,Pulaski,23229,False,88353404,66 -855,
8191,20220720 17:27,41.89482116699219,-87.76683044433594,89,6662,66,Navy Pier,2177,False,10005632,SN  -858,
4126,20220720 17:26,41.89489291264461,-87.74824010408841,86,6662,66,Navy Pier,7256,False,10005630,66 -803,
8156,20220720 17:27,41.895589247993804,-87.69886381729789,80,6662,66,Navy Pier,20818,False,10005608,SN  -857,
1972,20220720 17:27,41.89569854736328,-87.69243392944335,90,6662,66,Navy Pier,22555,False,10005607,66 -815,
1983,20220720 17:27,41.89639053344727,-87.64808349609375,91,6662,66,Navy Pier,34683,False,10005596,N66 -892,
4075,20220720 17:27,41.89673614501953,-87.62221050262451,88,6662,66,Navy Pier,41796,False,10005590,66 -809,
1934,20220720 17:27,41.89214639663696,-87.62025451660156,178,6662,66,Navy Pier,43951,False,10005589,66 -801,
1917,20220720 17:26,41.8929866069072,-87.61009999868033,181,6662,66,Navy Pier,47662,False,10005588,SN  -854,
1951,20220720 17:26,41.89280175263027,-87.6100082397461,196,6662,66,Navy Pier,47763,False,10005586,66 -808,
1973,20220720 17:27,41.892311096191406,-87.60999298095703,180,6662,66,Navy Pier,47887,False,10005587,SN  -851,
4087,20220720 17:26,41.89677810668945,-87.62469482421875,271,6665,66,Austin,5974,False,88353411,66 -807,
2016,20220720 17:27,41.89666976928711,-87.63212127685547,262,6665,66,Austin,7990,False,88353409,66 -853,
8122,20220720 17:27,41.89588928222656,-87.68232938326322,269,6665,66,Austin,22506,False,88353405,66 -856,
2000,20220720 17:26,41.89585943070669,-87.68417261517237,264,6665,66,Austin,23025,False,88353403,66 -810,
4078,20220720 17:26,41.89526171800567,-87.73343360714796,269,6665,66,Austin,36489,False,88353398,66 -804,
8147,20220720 17:26,41.895067850748696,-87.77490234375,77,6665,66,Austin,47904,False,88353397,66 -817,
8187,20220720 17:26,41.894901275634766,-87.77444458007812,98,6665,66,Austin,48050,False,88353396,66 -854,
4081,20220720 17:28,41.896823978424074,-87.62199039459229,271,4357,66,Pulaski,5239,False,88353410,66 -812,
2027,20220720 17:29,41.89651099310981,-87.64093390570747,268,4357,66,Pulaski,10544,False,88353410,66 -812,
4098,20220720 17:29,41.89608573913574,-87.66683959960938,273,4357,66,Pulaski,17871,False,88353408,66 -857,
4122,20220720 17:29,41.89590675354004,-87.67712783813477,269,4357,66,Pulaski,20875,False,88353406,66 -811,
8172,20220720 17:28,41.89582443237305,-87.68522279653976,267,4357,66,Pulaski,23293,False,88353402,66 -816,
8162,20220720 17:29,41.89582443237305,-87.68596007331969,268,4357,66,Pulaski,23487,False,88353404,66 -855,
8187,20220720 17:28,41.894901275634766,-87.77444458007812,98,6662,66,Navy Pier,56,False,88355190,66 -854,
8191,20220720 17:29,41.89485549926758,-87.76094818115234,89,6662,66,Navy Pier,3780,False,10005632,SN  -858,
4126,20220720 17:29,41.89505859375,-87.7381982421875,88,6662,66,Navy Pier,9977,False,10005630,66 -803,
8156,20220720 17:29,41.89569854736328,-87.69192680945763,90,6662,66,Navy Pier,22707,False,10005608,SN  -857,
1972,20220720 17:29,41.89570345197405,-87.68918146405902,88,6662,66,Navy Pier,23464,False,10005607,66 -815,
1983,20220720 17:29,41.896446353099385,-87.64339084312564,88,6662,66,Navy Pier,36016,False,10005596,N66 -892,
1934,20220720 17:28,41.891014099121094,-87.61834735870362,91,6662,66,Navy Pier,44899,False,10005589,66 -801,
1917,20220720 17:28,41.89298402940905,-87.61008556469066,180,6662,66,Navy Pier,47664,False,10005588,SN  -854,
1973,20220720 17:29,41.892311096191406,-87.60999298095703,180,6662,66,Navy Pier,47887,False,10005587,SN  -851,
1951,20220720 17:29,41.89201354980469,-87.6114273071289,276,6665,66,Austin,502,False,88353414,66 -808,
4087,20220720 17:28,41.89673614501953,-87.62772369384766,275,6665,66,Austin,6796,False,88353411,66 -807,
2016,20220720 17:28,41.89659118652344,-87.63555775518003,271,6665,66,Austin,9015,False,88353409,66 -853,
8122,20220720 17:28,41.89582443237305,-87.68511336597044,269,6665,66,Austin,23263,False,88353405,66 -856,
2000,20220720 17:28,41.89582443237305,-87.6855229695638,268,6665,66,Austin,23377,False,88353403,66 -810,
4078,20220720 17:29,41.89513168334961,-87.74531364440918,270,6665,66,Austin,39726,False,88353398,66 -804,
8147,20220720 17:28,41.895067850748696,-87.77490234375,77,6665,66,Austin,47904,True,88353397,66 -817,
1973,20220720 17:31,41.892311096191406,-87.60999298095703,180,4357,66,Pulaski,0,False,88353415,SN  -851,
4081,20220720 17:30,41.89677429199219,-87.62491264343262,264,4357,66,Pulaski,6033,False,88353410,66 -812,
2027,20220720 17:31,41.896417529766374,-87.64654059776893,269,4357,66,Pulaski,12219,False,88353410,66 -812,
4098,20220720 17:31,41.895999908447266,-87.67212278946586,267,4357,66,Pulaski,19409,False,88353408,66 -857,
4122,20220720 17:31,41.895837700885274,-87.68157759956692,268,4357,66,Pulaski,22312,False,88353406,66 -811,
8172,20220720 17:31,41.89578352112701,-87.6873449795488,269,4357,66,Pulaski,23877,False,88353402,66 -816,
8162,20220720 17:31,41.89577865600586,-87.68754689286395,267,4357,66,Pulaski,23928,False,88353404,66 -855,
8187,20220720 17:31,41.89476776123047,-87.77434539794922,182,6662,66,Navy Pier,104,False,88355190,66 -854,
8191,20220720 17:30,41.894901275634766,-87.75112915039062,89,6662,66,Navy Pier,6450,False,10005632,SN  -858,
4126,20220720 17:30,41.89524459838867,-87.72676673302284,90,6662,66,Navy Pier,13100,False,10005630,66 -803,
8156,20220720 17:30,41.89574432373047,-87.68701171875,91,6662,66,Navy Pier,23989,False,10005608,SN  -857,
1972,20220720 17:30,41.89575851940718,-87.68460345659099,88,6662,66,Navy Pier,24696,False,10005607,66 -815,
1983,20220720 17:31,41.89648274012974,-87.64233507428851,83,6662,66,Navy Pier,36340,False,10005596,N66 -892,
4075,20220720 17:31,41.89288330078125,-87.62033081054688,174,6662,66,Navy Pier,43676,False,10005590,66 -809,
1934,20220720 17:31,41.891051986000754,-87.61456628279252,97,6662,66,Navy Pier,45927,False,10005589,66 -801,
1917,20220720 17:31,41.89276072664081,-87.6100082397461,179,6662,66,Navy Pier,47778,False,10005588,SN  -854,
1951,20220720 17:31,41.89186803756222,-87.6156719576928,271,6665,66,Austin,1763,False,88353414,66 -808,
4087,20220720 17:31,41.89670057296753,-87.63057079315186,270,6665,66,Austin,7569,False,88353411,66 -807,
2016,20220720 17:30,41.89653015136719,-87.63982095523757,264,6665,66,Austin,10244,False,88353409,66 -853,
8122,20220720 17:30,41.89582443237305,-87.68606963524452,270,6665,66,Austin,23519,False,88353405,66 -856,
2000,20220720 17:31,41.89577865600586,-87.68755321967893,263,6665,66,Austin,23929,False,88353403,66 -810,
4078,20220720 17:30,41.89501460148738,-87.74815098689153,270,6665,66,Austin,40512,False,88353398,66 -804,
8147,20220720 17:30,41.895067850748696,-87.77490234375,77,6665,66,Austin,47904,True,88353397,66 -817,
1973,20220720 17:33,41.892311096191406,-87.60999298095703,180,4357,66,Pulaski,0,False,88353415,SN  -851,
4081,20220720 17:32,41.89673614501953,-87.62772369384766,282,4357,66,Pulaski,6796,False,88353410,66 -812,
2027,20220720 17:32,41.89639663696289,-87.6518925100133,268,4357,66,Pulaski,13779,False,88353410,66 -812,
4098,20220720 17:33,41.895905303955075,-87.67720031738281,259,4357,66,Pulaski,20895,False,88353408,66 -857,
4122,20220720 17:32,41.89585876464844,-87.68348612104144,269,4357,66,Pulaski,22825,False,88353406,66 -811,
8172,20220720 17:32,41.89575522286551,-87.69225801740374,268,4357,66,Pulaski,25216,False,88353402,66 -816,
8162,20220720 17:33,41.895719499730355,-87.69724455876137,267,4357,66,Pulaski,26605,False,88353404,66 -855,
8187,20220720 17:32,41.894794282459074,-87.76798865908668,88,6662,66,Navy Pier,1856,False,88355190,66 -854,
8191,20220720 17:32,41.89496612548828,-87.7429428100586,89,6662,66,Navy Pier,8687,False,10005632,SN  -858,
4126,20220720 17:32,41.8953857421875,-87.72116443722747,93,6662,66,Navy Pier,14680,False,10005630,66 -803,
8156,20220720 17:33,41.89576040903727,-87.68399111429851,85,6662,66,Navy Pier,24865,False,10005608,SN  -857,
1972,20220720 17:33,41.895912170410156,-87.67775975740872,92,6662,66,Navy Pier,26567,False,10005607,66 -815,
1983,20220720 17:32,41.8964958190918,-87.63683128356934,88,6662,66,Navy Pier,37822,False,10005596,N66 -892,
4075,20220720 17:33,41.891014099121094,-87.61835823059081,93,6662,66,Navy Pier,44896,False,10005590,66 -809,
1917,20220720 17:33,41.89276072664081,-87.6100082397461,179,6662,66,Navy Pier,47778,False,10005588,SN  -854,
1934,20220720 17:33,41.89272517078328,-87.6100082397461,143,6662,66,Navy Pier,47791,False,10005589,66 -801,
1951,20220720 17:32,41.891807556152344,-87.61940599524456,271,6665,66,Austin,2794,False,88353414,66 -808,
4087,20220720 17:33,41.89661534627279,-87.6333491007487,267,6665,66,Austin,8361,False,88353411,66 -807,
2016,20220720 17:32,41.89643859863281,-87.64574933052063,268,6665,66,Austin,11961,False,88353409,66 -853,
8122,20220720 17:33,41.89577638185941,-87.68935438302847,264,6665,66,Austin,24421,False,88353405,66 -856,
2000,20220720 17:33,41.89571291605632,-87.69434471130371,264,6665,66,Austin,25803,False,88353403,66 -810,
4078,20220720 17:32,41.89503716133736,-87.75431143270957,271,6665,66,Austin,42187,False,88353398,66 -804,
8147,20220720 17:32,41.895067850748696,-87.77490234375,77,6665,66,Austin,47904,True,88353397,66 -817,
1973,20220720 17:35,41.892060089111325,-87.6110189819336,263,4357,66,Pulaski,386,False,88353415,SN  -851,
4081,20220720 17:35,41.89671726226807,-87.62918891906739,268,4357,66,Pulaski,7194,False,88353410,66 -812,
2027,20220720 17:35,41.89634704589844,-87.65484510149274,269,4357,66,Pulaski,14576,False,88353410,66 -812,
4098,20220720 17:35,41.895833333333336,-87.6817855834961,267,4357,66,Pulaski,22368,False,88353408,66 -857,
4122,20220720 17:34,41.89584732055664,-87.68435668945312,271,4357,66,Pulaski,23060,False,88353406,66 -811,
8172,20220720 17:34,41.89566421508789,-87.70080008873573,268,4357,66,Pulaski,27576,False,88353402,66 -816,
8162,20220720 17:35,41.89562141895294,-87.70468521118164,269,4357,66,Pulaski,28617,False,88353404,66 -855,
8187,20220720 17:35,41.89486415569599,-87.76009544959435,89,6662,66,Navy Pier,4016,False,88355190,66 -854,
8191,20220720 17:35,41.89522933959961,-87.72793579101562,88,6662,66,Navy Pier,12788,False,10005632,SN  -858,
4126,20220720 17:34,41.89547864473783,-87.71467801607572,90,6662,66,Navy Pier,16470,False,10005630,66 -803,
8156,20220720 17:34,41.895912170410156,-87.67778910123386,91,6662,66,Navy Pier,26559,False,10005608,SN  -857,
1972,20220720 17:35,41.895954308143025,-87.67459752009465,85,6662,66,Navy Pier,27433,False,10005607,66 -815,
1983,20220720 17:34,41.896555709838864,-87.63342819213867,89,6662,66,Navy Pier,38748,False,10005596,N66 -892,
4075,20220720 17:34,41.891034212979406,-87.61516571044922,90,6662,66,Navy Pier,45766,False,10005590,66 -809,
1917,20220720 17:35,41.892730640915204,-87.6100082397461,180,6662,66,Navy Pier,47789,False,10005588,SN  -854,
1934,20220720 17:35,41.892311096191406,-87.60999298095703,176,6662,66,Navy Pier,47887,False,10005589,66 -801,
1951,20220720 17:35,41.892525100708006,-87.62014560699463,6,6665,66,Austin,3211,False,88353414,66 -808,
4087,20220720 17:35,41.89659118652344,-87.63546875984439,271,6665,66,Austin,8944,False,88353411,66 -807,
2016,20220720 17:35,41.8963737487793,-87.65283493256905,268,6665,66,Austin,14044,False,88353409,66 -853,
8122,20220720 17:35,41.89570263453892,-87.69625650133405,274,6665,66,Austin,26325,False,88353405,66 -856,
2000,20220720 17:34,41.89566879272461,-87.69970092773437,270,6665,66,Austin,27240,False,88353403,66 -810,
4078,20220720 17:35,41.89497169288429,-87.75806076462204,268,6665,66,Austin,43216,False,88353398,66 -804,
8147,20220720 17:34,41.895067850748696,-87.77490234375,77,6665,66,Austin,47904,True,88353397,66 -817,
1973,20220720 17:37,41.89194107055664,-87.61343618539664,268,4357,66,Pulaski,1048,False,88353415,SN  -851,
4081,20220720 17:36,41.89661555820041,-87.63334570990668,268,4357,66,Pulaski,8360,False,88353410,66 -812,
2027,20220720 17:37,41.8962287902832,-87.66157531738281,268,4357,66,Pulaski,16422,False,88353415,SN  -851,
4098,20220720 17:36,41.89585882519919,-87.68418181888642,266,4357,66,Pulaski,23028,False,88353408,66 -857,
4122,20220720 17:36,41.895783631697945,-87.68734110956606,264,4357,66,Pulaski,23876,False,88353406,66 -811,
8172,20220720 17:37,41.89557378800189,-87.70684601830655,266,4357,66,Pulaski,29199,False,88353402,66 -816,
8162,20220720 17:37,41.895528411865236,-87.71146621704102,270,4357,66,Pulaski,30452,False,88353404,66 -855,
8147,20220720 17:37,41.89479064941406,-87.76876831054688,89,6662,66,Navy Pier,1633,False,88355191,66 -817,
8187,20220720 17:37,41.894901275634766,-87.75381692739633,90,6662,66,Navy Pier,5719,False,88355190,66 -854,
8191,20220720 17:37,41.89540481567383,-87.72172546386719,89,6662,66,Navy Pier,14523,False,10005632,SN  -858,
4126,20220720 17:37,41.89546585083008,-87.70695114135742,90,6662,66,Navy Pier,18582,False,10005630,66 -803,
8156,20220720 17:36,41.89599648074827,-87.67177836100261,87,6662,66,Navy Pier,28195,False,10005608,SN  -857,
1972,20220720 17:36,41.89602001293285,-87.6693048219423,87,6662,66,Navy Pier,28874,False,10005607,66 -815,
1983,20220720 17:36,41.89656476974487,-87.63261852264404,86,6662,66,Navy Pier,38969,False,10005596,N66 -892,
4075,20220720 17:36,41.892460346221924,-87.6113395690918,339,6662,66,Navy Pier,47292,False,10005590,66 -809,
1934,20220720 17:37,41.892311096191406,-87.60999298095703,176,6662,66,Navy Pier,47887,False,10005589,66 -801,
1917,20220720 17:37,41.89222717285156,-87.6099853515625,179,6665,66,Austin,48,False,88353416,SN  -854,
1951,20220720 17:37,41.89432792663574,-87.62025089263916,358,6665,66,Austin,3870,False,88353414,66 -808,
4087,20220720 17:36,41.896541595458984,-87.63926696777344,268,6665,66,Austin,10021,False,88353411,66 -807,
2016,20220720 17:37,41.896331787109375,-87.65510559082031,269,6665,66,Austin,14630,False,88353409,66 -853,
8122,20220720 17:36,41.89562401404748,-87.70289112971379,268,6665,66,Austin,28113,False,88353405,66 -856,
2000,20220720 17:37,41.89558792114258,-87.70642852783203,270,6665,66,Austin,29026,False,88353403,66 -810,
1986,20220720 17:36,41.89541244506836,-87.72504425048828,345,6665,66,Austin,34477,False,88353401,SN  -852,
4078,20220720 17:37,41.894872529166086,-87.76454721178327,270,6665,66,Austin,45019,False,88353398,66 -804,
1973,20220720 17:39,41.89190673828125,-87.61804962158203,256,4357,66,Pulaski,2349,False,88353415,SN  -851,
4081,20220720 17:39,41.89654633306688,-87.63828843639743,268,4357,66,Pulaski,9777,False,88353410,66 -812,
2027,20220720 17:38,41.89608901977539,-87.66668212890625,272,4357,66,Pulaski,17828,False,88353415,SN  -851,
4098,20220720 17:39,41.89582443237305,-87.6860105074369,269,4357,66,Pulaski,23502,False,88353408,66 -857,
4122,20220720 17:39,41.895721435546875,-87.69657398570668,269,4357,66,Pulaski,26409,False,88353406,66 -811,
8172,20220720 17:39,41.89556121826172,-87.71318817138672,267,4357,66,Pulaski,30936,False,88353402,66 -816,
8162,20220720 17:39,41.89552307128906,-87.71859612098108,271,4357,66,Pulaski,32420,False,88353404,66 -855,
8147,20220720 17:39,41.894798278808594,-87.76555633544922,91,6662,66,Navy Pier,2455,False,88355191,66 -817,
8187,20220720 17:38,41.89487838745117,-87.74597930908203,92,6662,66,Navy Pier,7806,False,88355190,66 -854,
8191,20220720 17:39,41.8954963684082,-87.71179962158203,89,6662,66,Navy Pier,17257,False,10005632,SN  -858,
4126,20220720 17:39,41.895585772017355,-87.70034242012132,91,6662,66,Navy Pier,20427,False,10005630,66 -803,
1972,20220720 17:39,41.89603730744007,-87.6679334453508,92,6662,66,Navy Pier,29249,False,10005607,66 -815,
8156,20220720 17:39,41.89603371713676,-87.66789215686275,92,6662,66,Navy Pier,29260,False,10005608,SN  -857,
1983,20220720 17:38,41.89660940170288,-87.63057918548584,88,6662,66,Navy Pier,39524,False,10005596,N66 -892,
4075,20220720 17:38,41.89284824875166,-87.6100082397461,56,6662,66,Navy Pier,47746,False,10005590,66 -809,
1934,20220720 17:39,41.892311096191406,-87.60999298095703,176,6662,66,Navy Pier,47887,False,10005589,66 -801,
1917,20220720 17:39,41.89201354980469,-87.6114273071289,262,6665,66,Austin,502,False,88353416,SN  -854,
1951,20220720 17:38,41.89586999681261,-87.62033081054688,359,6665,66,Austin,4435,False,88353414,66 -808,
4087,20220720 17:38,41.896484506541285,-87.64222743593413,269,6665,66,Austin,10908,False,88353411,66 -807,
2016,20220720 17:38,41.896255199725815,-87.66041095440204,268,6665,66,Austin,16090,False,88353409,66 -853,
2000,20220720 17:39,41.8955078125,-87.71073209322415,271,6665,66,Austin,30240,False,88353403,66 -810,
8122,20220720 17:38,41.89554290771484,-87.71176834106446,268,6665,66,Austin,30535,False,88353405,66 -856,
1986,20220720 17:38,41.8953857421875,-87.72637939453125,271,6665,66,Austin,34542,False,88353401,SN  -852,
4078,20220720 17:39,41.89480165575372,-87.76807115898758,267,6665,66,Austin,45998,False,88353398,66 -804,
1934,20220720 17:41,41.892311096191406,-87.60999298095703,176,4357,66,Pulaski,0,False,88353417,66 -801,
1973,20220720 17:40,41.89206523895264,-87.62012481689453,355,4357,66,Pulaski,3043,False,88353415,SN  -851,
4081,20220720 17:41,41.89649463522023,-87.64184070455617,268,4357,66,Pulaski,10804,False,88353410,66 -812,
2027,20220720 17:41,41.8960075378418,-87.67130558665205,268,4357,66,Pulaski,19187,False,88353415,SN  -851,
4098,20220720 17:41,41.89576721191406,-87.69030409592848,269,4357,66,Pulaski,24689,False,88353408,66 -857,
4122,20220720 17:40,41.895626068115234,-87.70435047149658,274,4357,66,Pulaski,28544,False,88353406,66 -811,
8172,20220720 17:40,41.89548873901367,-87.71930864122179,268,4357,66,Pulaski,32633,False,88353402,66 -816,
8162,20220720 17:41,41.89540481567383,-87.72534769885945,259,4357,66,Pulaski,34261,False,88353404,66 -855,
8147,20220720 17:41,41.894863552517364,-87.75586997138129,90,6662,66,Navy Pier,5154,False,88355191,66 -817,
8187,20220720 17:41,41.89500952458036,-87.74114857549253,89,6662,66,Navy Pier,9180,False,88355190,66 -854,
8191,20220720 17:40,41.89546585083008,-87.70726600060097,89,6662,66,Navy Pier,18509,False,10005632,SN  -858,
4126,20220720 17:41,41.895624567250735,-87.69727300425045,94,6662,66,Navy Pier,21257,False,10005630,66 -803,
1972,20220720 17:41,41.896117210388184,-87.6641035079956,84,6662,66,Navy Pier,30316,False,10005607,66 -815,
8156,20220720 17:41,41.896141052246094,-87.66256463723104,91,6662,66,Navy Pier,30727,False,10005608,SN  -857,
1983,20220720 17:41,41.89668560028076,-87.62527275085449,87,6662,66,Navy Pier,40964,False,10005596,N66 -892,
4075,20220720 17:40,41.89284824875166,-87.6100082397461,56,6662,66,Navy Pier,47746,False,10005590,66 -809,
1917,20220720 17:41,41.89187997286437,-87.61519235079406,271,6665,66,Austin,1560,False,88353416,SN  -854,
1951,20220720 17:40,41.89677810668945,-87.62135890080378,267,6665,66,Austin,5054,False,88353414,66 -808,
4087,20220720 17:41,41.89640931349534,-87.6468009361854,268,6665,66,Austin,12290,False,88353411,66 -807,
2016,20220720 17:41,41.896088485717776,-87.66670776367188,269,6665,66,Austin,17835,False,88353409,66 -853,
2000,20220720 17:41,41.89556121826172,-87.7159184047154,272,6665,66,Austin,31670,False,88353403,66 -810,
8122,20220720 17:41,41.89549573262533,-87.71926046300817,270,6665,66,Austin,32620,False,88353405,66 -856,
1986,20220720 17:41,41.895355224609375,-87.72747802734375,266,6665,66,Austin,34854,False,88353401,SN  -852,
4078,20220720 17:41,41.89517624651799,-87.77477401983542,159,6665,66,Austin,47970,False,88353398,66 -804,
1934,20220720 17:43,41.892311096191406,-87.60999298095703,176,4357,66,Pulaski,0,False,88353417,66 -801,
1973,20220720 17:42,41.89529018402099,-87.62030029296875,355,4357,66,Pulaski,4223,False,88353415,SN  -851,
4081,20220720 17:43,41.896396963936944,-87.64796861921037,267,4357,66,Pulaski,12577,False,88353410,66 -812,
2027,20220720 17:43,41.895916636397196,-87.67686909001048,268,4357,66,Pulaski,20797,False,88353415,SN  -851,
4098,20220720 17:42,41.895721435546875,-87.69655900435014,271,4357,66,Pulaski,26405,False,88353408,66 -857,
4122,20220720 17:43,41.89552828470866,-87.71146252950032,274,4357,66,Pulaski,30451,False,88353406,66 -811,
8172,20220720 17:43,41.8953857421875,-87.72450908716174,270,4357,66,Pulaski,34032,False,88353402,66 -816,
8147,20220720 17:42,41.89487838745117,-87.74597930908203,91,6662,66,Navy Pier,7806,False,88355191,66 -817,
8187,20220720 17:43,41.895172119140625,-87.73179802527794,91,6662,66,Navy Pier,11724,False,88355190,66 -854,
8191,20220720 17:42,41.89556284153715,-87.70298474900265,89,6662,66,Navy Pier,19683,False,10005632,SN  -858,
4126,20220720 17:43,41.89569484165737,-87.68930500575475,91,6662,66,Navy Pier,23408,False,10005630,66 -803,
8156,20220720 17:42,41.896222628079926,-87.65610181368314,88,6662,66,Navy Pier,32495,False,10005608,SN  -857,
1972,20220720 17:43,41.89622116088867,-87.65605926513672,88,6662,66,Navy Pier,32499,False,10005607,66 -815,
1983,20220720 17:42,41.896691131591794,-87.62455902099609,87,6662,66,Navy Pier,41159,False,10005596,N66 -892,
4075,20220720 17:43,41.89258294735315,-87.6100082397461,178,6662,66,Navy Pier,47843,False,10005590,66 -809,
1917,20220720 17:42,41.891807556152344,-87.61940599524456,271,6665,66,Austin,2794,False,88353416,SN  -854,
1951,20220720 17:43,41.89679718017578,-87.62367343902588,267,6665,66,Austin,5697,False,88353414,66 -808,
4087,20220720 17:43,41.89639663696289,-87.65201634946077,268,6665,66,Austin,13813,False,88353411,66 -807,
2016,20220720 17:42,41.89603233337402,-87.66969426472981,267,6665,66,Austin,18757,False,88353409,66 -853,
8122,20220720 17:43,41.89548044619353,-87.72157165969628,270,6665,66,Austin,33243,False,88353405,66 -856,
2000,20220720 17:43,41.8954460144043,-87.72296600341797,269,6665,66,Austin,33613,False,88353403,66 -810,
1986,20220720 17:43,41.895118713378906,-87.73893737792969,267,6665,66,Austin,37995,False,88353401,SN  -852,
4078,20220720 17:43,41.89519633079062,-87.77465431057676,191,6665,66,Austin,48003,False,88353398,66 -804,
1934,20220720 17:45,41.89216903686523,-87.6100765991211,253,4357,66,Pulaski,125,False,88353417,66 -801,
1973,20220720 17:44,41.89677810668945,-87.62130185640775,268,4357,66,Pulaski,5031,False,88353415,SN  -851,
4081,20220720 17:45,41.8963737487793,-87.65280398516587,267,4357,66,Pulaski,14035,False,88353410,66 -812,
2027,20220720 17:45,41.89588928222656,-87.6823483980619,273,4357,66,Pulaski,22512,False,88353415,SN  -851,
4098,20220720 17:45,41.89566421508789,-87.70007692972818,269,4357,66,Pulaski,27362,False,88353408,66 -857,
4122,20220720 17:45,41.89551544189453,-87.71727867649027,262,4357,66,Pulaski,32092,False,88353406,66 -811,
4078,20220720 17:45,41.894752502441406,-87.77099084854126,89,6662,66,Navy Pier,1028,False,10005635,66 -804,
8147,20220720 17:45,41.8951175396259,-87.73542081392728,88,6662,66,Navy Pier,10736,False,88355191,66 -817,
8187,20220720 17:45,41.89524459838867,-87.7265084584554,90,6662,66,Navy Pier,13183,False,88355190,66 -854,
8191,20220720 17:45,41.895583354251485,-87.70037917016258,88,6662,66,Navy Pier,20416,False,10005632,SN  -858,
4126,20220720 17:45,41.89575851940718,-87.68460345659099,91,6662,66,Navy Pier,24696,False,10005630,66 -803,
8156,20220720 17:45,41.896309280395506,-87.65112380981445,89,6662,66,Navy Pier,33861,False,10005608,SN  -857,
1972,20220720 17:45,41.896308994293214,-87.65113468170166,88,6662,66,Navy Pier,33880,False,10005607,66 -815,
1983,20220720 17:45,41.896737289428714,-87.62214889526368,87,6662,66,Navy Pier,41813,False,10005596,N66 -892,
4075,20220720 17:44,41.892311096191406,-87.60999298095703,178,6662,66,Navy Pier,47887,False,10005590,66 -809,
1917,20220720 17:45,41.8927077293396,-87.62017650604248,358,6665,66,Austin,3251,False,88353416,SN  -854,
1951,20220720 17:44,41.89678104107197,-87.62453167255109,270,6665,66,Austin,5929,False,88353414,66 -808,
