vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,tatripid,tablockid,zone
8224,20220720 18:05,41.91202735900879,-87.66765117645264,359,582,9,Irving Park,77959,False,10001967,9 -653,
8046,20220720 18:06,41.93876781463623,-87.66853828430176,359,582,9,Irving Park,87756,False,10001968,9 -651,
8057,20220720 18:06,41.95607643127441,-87.66329975128174,336,582,9,Irving Park,96083,True,10001970,9 -607,
8036,20220720 18:07,41.94205350875855,-87.66872844696044,178,1600,9,95th,7478,False,10001982,9 -605,
8088,20220720 18:07,41.772789573669435,-87.66413383483886,179,9375,9,104th/Vincennes,70822,False,10001995,9 -618,
8077,20220720 18:07,41.765031814575195,-87.66387844085693,178,9375,9,104th/Vincennes,73655,False,10001977,N9  -697,
1497,20220720 18:07,41.70589273626154,-87.65644975142045,196,9375,9,104th/Vincennes,95628,False,10001994,9 -619,
1468,20220720 18:07,41.7055195590906,-87.65660925078811,198,9375,9,104th/Vincennes,95760,True,10001993,9 -617,
1463,20220720 18:07,41.7050895690918,-87.6567153930664,195,9375,9,104th/Vincennes,95868,False,10002006,9 -601,
1486,20220720 18:09,41.76876998901367,-87.66381484985351,359,582,9,Irving Park,24739,False,10001963,9 -615,
1575,20220720 18:09,41.855653828588025,-87.66609191894531,1,582,9,Irving Park,57288,False,10001965,9 -654,
8048,20220720 18:09,41.895576572418214,-87.66718292236328,359,582,9,Irving Park,71943,False,10001966,9 -611,
8224,20220720 18:05,41.91202735900879,-87.66765117645264,359,582,9,Irving Park,77959,False,10001967,9 -653,
8046,20220720 18:09,41.94272215101454,-87.66864776611328,1,582,9,Irving Park,89216,False,10001968,9 -651,
8057,20220720 18:08,41.95607643127441,-87.66329975128174,336,582,9,Irving Park,96083,True,10001970,9 -607,
8036,20220720 18:08,41.94077439741655,-87.66867967085405,177,1600,9,95th,7956,False,10001982,9 -605,
1443,20220720 18:08,41.72100830078125,-87.66261291503906,358,3637,9,74th,378,False,10002368,X9  -661,
8088,20220720 18:09,41.768287658691406,-87.66397857666016,180,9375,9,104th/Vincennes,72425,False,10001995,9 -618,
8077,20220720 18:08,41.75698833333333,-87.66370166666667,181,9375,9,104th/Vincennes,76588,False,10001977,N9  -697,
1497,20220720 18:09,41.70589273626154,-87.65644975142045,196,9375,9,104th/Vincennes,95628,True,10001994,9 -619,
1468,20220720 18:08,41.7055195590906,-87.65660925078811,198,9375,9,104th/Vincennes,95760,True,10001993,9 -617,
1463,20220720 18:09,41.7050895690918,-87.6567153930664,195,9375,9,104th/Vincennes,95868,False,10002006,9 -601,
1486,20220720 18:11,41.77593421936035,-87.66403198242188,354,582,9,Irving Park,27346,False,10001963,9 -615,
1575,20220720 18:11,41.862742568507336,-87.66629791259766,359,582,9,Irving Park,59917,False,10001965,9 -654,
8048,20220720 18:10,41.900298500061034,-87.66732521057129,356,582,9,Irving Park,73668,False,10001966,9 -611,
8224,20220720 18:10,41.921524906158446,-87.66852798461915,356,582,9,Irving Park,81447,False,10001967,9 -653,
8046,20220720 18:11,41.94672651290894,-87.66876220703125,359,582,9,Irving Park,90677,False,10001968,9 -651,
8057,20220720 18:10,41.95607643127441,-87.66329975128174,336,582,9,Irving Park,96083,True,10001970,9 -607,
8036,20220720 18:11,41.938411779571,-87.6686901962548,178,1600,9,95th,8869,False,10001982,9 -605,
1443,20220720 18:10,41.72150802612305,-87.66261291503906,1,3637,9,74th,570,False,10002368,X9  -661,
1497,20220720 18:11,41.706790924072266,-87.65709686279297,86,3639,9,74th,1417,False,10002044,9 -619,
8088,20220720 18:11,41.76116237640381,-87.66375732421875,179,9375,9,104th/Vincennes,75065,False,10001995,9 -618,
1468,20220720 18:10,41.7055195590906,-87.65660925078811,198,9375,9,104th/Vincennes,95760,True,10001993,9 -617,
1463,20220720 18:11,41.7050895690918,-87.6567153930664,195,9375,9,104th/Vincennes,95868,False,10002006,9 -601,
1463,20220720 18:13,41.7050895690918,-87.6567153930664,195,582,9,Irving Park,54,False,10001933,9 -601,
1486,20220720 18:12,41.78045921325683,-87.66415405273438,359,582,9,Irving Park,29069,False,10001963,9 -615,
1575,20220720 18:12,41.866765525124286,-87.6662504716353,0,582,9,Irving Park,61373,False,10001965,9 -654,
8048,20220720 18:13,41.90461667378744,-87.66743628184001,358,582,9,Irving Park,75245,False,10001966,9 -611,
8224,20220720 18:10,41.921524906158446,-87.66852798461915,356,582,9,Irving Park,81447,False,10001967,9 -653,
8046,20220720 18:12,41.95070544156161,-87.66883711381392,358,582,9,Irving Park,92117,False,10001968,9 -651,
8057,20220720 18:13,41.95607643127441,-87.66329975128174,336,582,9,Irving Park,96083,True,10001970,9 -607,
8036,20220720 18:13,41.9327819381935,-87.6684799194336,180,1600,9,95th,10949,False,10001982,9 -605,
1443,20220720 18:13,41.724903003589525,-87.66270096237595,358,3637,9,74th,1790,False,10002368,X9  -661,
1497,20220720 18:12,41.707275390625,-87.6561279296875,337,3639,9,74th,1856,False,10002044,9 -619,
8088,20220720 18:13,41.75629529953003,-87.6636734008789,179,9375,9,104th/Vincennes,76841,False,10001995,9 -618,
1468,20220720 18:13,41.7055195590906,-87.65660925078811,198,9375,9,104th/Vincennes,95760,True,10001993,9 -617,
1463,20220720 18:15,41.7050895690918,-87.6567153930664,195,582,9,Irving Park,54,False,10001933,9 -601,
1486,20220720 18:15,41.78704433441162,-87.66428413391114,0,582,9,Irving Park,31468,False,10001963,9 -615,
1575,20220720 18:15,41.869693243681496,-87.66629791259766,358,582,9,Irving Park,62457,False,10001965,9 -654,
8048,20220720 18:15,41.90965042114258,-87.66758422851562,358,582,9,Irving Park,77083,False,10001966,9 -611,
8224,20220720 18:10,41.921524906158446,-87.66852798461915,356,582,9,Irving Park,81447,False,10001967,9 -653,
8046,20220720 18:14,41.95329084396362,-87.66893768310547,0,582,9,Irving Park,93078,False,10001968,9 -651,
8057,20220720 18:15,41.9560661315918,-87.66425323486328,178,1600,9,95th,931,False,10001983,9 -607,
8036,20220720 18:14,41.928778850671016,-87.66832028013287,176,1600,9,95th,12483,False,10001982,9 -605,
1443,20220720 18:15,41.7315279006958,-87.66286354064941,0,3637,9,74th,4211,False,10002368,X9  -661,
1497,20220720 18:15,41.71393632888794,-87.65959377288819,341,3639,9,74th,4508,False,10002044,9 -619,
8088,20220720 18:14,41.750961494445804,-87.6635513305664,180,9375,9,104th/Vincennes,78788,False,10001995,9 -618,
1468,20220720 18:15,41.7055195590906,-87.65660925078811,198,9375,9,104th/Vincennes,95760,True,10001993,9 -617,
1463,20220720 18:17,41.706595950656464,-87.65853068033854,336,582,9,Irving Park,982,False,10001933,9 -601,
1486,20220720 18:17,41.79348630905152,-87.66446361541747,1,582,9,Irving Park,33831,False,10001963,9 -615,
1575,20220720 18:17,41.87397766113281,-87.66655731201172,357,582,9,Irving Park,64000,False,10001965,9 -654,
8048,20220720 18:16,41.91205673217773,-87.66765327453614,359,582,9,Irving Park,77970,False,10001966,9 -611,
8224,20220720 18:10,41.921524906158446,-87.66852798461915,356,582,9,Irving Park,81447,False,10001967,9 -653,
8046,20220720 18:17,41.954140235637794,-87.6689768824084,4,582,9,Irving Park,93393,False,10001968,9 -651,
8057,20220720 18:17,41.95431137084961,-87.66819763183594,268,1600,9,95th,2667,False,10001983,9 -607,
8036,20220720 18:17,41.92571004231771,-87.6682248031884,185,1600,9,95th,13599,False,10001982,9 -605,
1443,20220720 18:17,41.735920789765146,-87.66297149658203,356,3637,9,74th,5815,False,10002368,X9  -661,
1497,20220720 18:17,41.72124594972845,-87.66261291503906,358,3639,9,74th,7350,False,10002044,9 -619,
8088,20220720 18:17,41.74848262599257,-87.6634521484375,179,9375,9,104th/Vincennes,79711,False,10001995,9 -618,
1468,20220720 18:16,41.7055195590906,-87.65660925078811,198,9375,9,104th/Vincennes,95760,True,10001993,9 -617,
1463,20220720 18:19,41.713929176330566,-87.65958976745605,339,582,9,Irving Park,4504,False,10001933,9 -601,
1486,20220720 18:19,41.799483680725096,-87.66463470458984,359,582,9,Irving Park,36018,False,10001963,9 -615,
1575,20220720 18:19,41.87677627139621,-87.66650411817763,356,582,9,Irving Park,65070,False,10001965,9 -654,
8048,20220720 18:19,41.91740711399766,-87.66768083416048,347,582,9,Irving Park,79951,False,10001966,9 -611,
8224,20220720 18:10,41.921524906158446,-87.66852798461915,356,582,9,Irving Park,81447,False,10001967,9 -653,
8046,20220720 18:19,41.954345356334336,-87.66430039839311,88,582,9,Irving Park,94798,False,10001968,9 -651,
8057,20220720 18:19,41.951181054115295,-87.66902160644531,178,1600,9,95th,4097,False,10001983,9 -607,
8036,20220720 18:18,41.92510757446289,-87.66822814941406,177,1600,9,95th,13828,False,10001982,9 -605,
1443,20220720 18:19,41.74312944412232,-87.66314697265625,359,3637,9,74th,8451,False,10002368,X9  -661,
1497,20220720 18:18,41.724919087178,-87.66269848797772,358,3639,9,74th,8676,False,10002044,9 -619,
8088,20220720 18:18,41.74315643310547,-87.66336059570312,182,9375,9,104th/Vincennes,81647,False,10001995,9 -618,
1468,20220720 18:18,41.7055195590906,-87.65660925078811,198,9375,9,104th/Vincennes,95760,True,10001993,9 -617,
1463,20220720 18:21,41.72182846069336,-87.66265869140625,352,582,9,Irving Park,7508,False,10001933,9 -601,
1486,20220720 18:21,41.809001637928525,-87.66482874172837,0,582,9,Irving Park,39519,False,10001963,9 -615,
1575,20220720 18:21,41.88280789992388,-87.66672403672162,2,582,9,Irving Park,67304,False,10001965,9 -654,
8224,20220720 18:10,41.921524906158446,-87.66852798461915,356,582,9,Irving Park,81447,False,10001967,9 -653,
8048,20220720 18:21,41.922438049316405,-87.66839332580567,11,582,9,Irving Park,81790,False,10001966,9 -611,
8046,20220720 18:21,41.955677431021165,-87.66305530605031,335,582,9,Irving Park,95923,False,10001968,9 -651,
8057,20220720 18:21,41.9471648534139,-87.66893005371094,183,1600,9,95th,5577,False,10001983,9 -607,
8036,20220720 18:21,41.91900275735294,-87.66831117517808,172,1600,9,95th,16148,False,10001982,9 -605,
1443,20220720 18:21,41.74697372436523,-87.66325378417969,0,3637,9,74th,9852,False,10002368,X9  -661,
1497,20220720 18:21,41.73992806893808,-87.66309582745588,359,3639,9,74th,14161,False,10002044,9 -619,
8088,20220720 18:21,41.73627853393555,-87.66317749023438,181,9375,9,104th/Vincennes,84180,False,10001995,9 -618,
1468,20220720 18:20,41.7055195590906,-87.65660925078811,198,9375,9,104th/Vincennes,95760,True,10001993,9 -617,
1463,20220720 18:23,41.73218008188101,-87.66287994384766,359,582,9,Irving Park,11329,False,10001933,9 -601,
1486,20220720 18:23,41.8156659161603,-87.66505432128906,0,582,9,Irving Park,41894,False,10001963,9 -615,
1575,20220720 18:23,41.88794622421265,-87.66697692871094,355,582,9,Irving Park,69148,False,10001965,9 -654,
8048,20220720 18:23,41.925039768218994,-87.66804504394531,359,582,9,Irving Park,82746,False,10001966,9 -611,
8046,20220720 18:23,41.955677431021165,-87.66305530605031,335,582,9,Irving Park,95923,False,10001968,9 -651,
8057,20220720 18:23,41.94193621242748,-87.6687203575583,177,1600,9,95th,7520,False,10001983,9 -607,
8036,20220720 18:23,41.91596772935655,-87.66789273862486,174,1600,9,95th,17264,False,10001982,9 -605,
1443,20220720 18:22,41.75023441314697,-87.66333808898926,358,3637,9,74th,11051,False,10002368,X9  -661,
1497,20220720 18:23,41.74862813949585,-87.66329860687256,359,3639,9,74th,17344,False,10002044,9 -619,
8088,20220720 18:23,41.730918884277344,-87.66300964355469,178,9375,9,104th/Vincennes,86113,False,10001995,9 -618,
1468,20220720 18:23,41.7055195590906,-87.65660925078811,198,9375,9,104th/Vincennes,95760,True,10001993,9 -617,
1463,20220720 18:25,41.73561477661133,-87.66297149658203,0,582,9,Irving Park,12543,False,10001933,9 -601,
1486,20220720 18:25,41.826884608114916,-87.66539001464844,359,582,9,Irving Park,46053,False,10001963,9 -615,
1575,20220720 18:25,41.89285651673662,-87.66706085205078,359,582,9,Irving Park,70969,False,10001965,9 -654,
8048,20220720 18:24,41.9289231300354,-87.66819095611572,355,582,9,Irving Park,84171,False,10001966,9 -611,
8046,20220720 18:25,41.955677431021165,-87.66305530605031,335,582,9,Irving Park,95923,False,10001968,9 -651,
8057,20220720 18:25,41.94075740467418,-87.6686786998402,177,1600,9,95th,7962,False,10001983,9 -607,
8036,20220720 18:24,41.910539192065855,-87.6677654333282,173,1600,9,95th,19269,False,10001982,9 -605,
8219,20220720 18:25,41.72100830078125,-87.66261291503906,357,3637,9,74th,378,False,10002370,X9  -658,
1443,20220720 18:25,41.75528959794478,-87.66352844238281,0,3637,9,74th,12933,False,10002368,X9  -661,
1497,20220720 18:24,41.754043636037345,-87.66349086476795,1,3639,9,74th,19361,False,10002044,9 -619,
8088,20220720 18:25,41.72455005645752,-87.66285057067871,176,9375,9,104th/Vincennes,88434,False,10001995,9 -618,
1468,20220720 18:25,41.7050895690918,-87.6567153930664,198,9375,9,104th/Vincennes,95868,False,10001993,9 -617,
1468,20220720 18:27,41.7050895690918,-87.6567153930664,198,582,9,Irving Park,54,False,10001934,9 -617,
1463,20220720 18:27,41.73994389286748,-87.6630946971752,358,582,9,Irving Park,14167,False,10001933,9 -601,
1486,20220720 18:26,41.834547996520996,-87.66555919647217,359,582,9,Irving Park,48829,False,10001963,9 -615,
1575,20220720 18:27,41.89595985412598,-87.66718101501465,1,582,9,Irving Park,72082,False,10001965,9 -654,
8048,20220720 18:27,41.935049169203815,-87.66839824003331,356,582,9,Irving Park,86409,False,10001966,9 -611,
8046,20220720 18:27,41.955677431021165,-87.66305530605031,335,582,9,Irving Park,95923,False,10001968,9 -651,
8057,20220720 18:27,41.93950365027603,-87.66864013671875,192,1600,9,95th,8456,False,10001983,9 -607,
8036,20220720 18:26,41.9049880287864,-87.66760600696911,178,1600,9,95th,21292,False,10001982,9 -605,
8219,20220720 18:26,41.72534942626953,-87.6626968383789,358,3637,9,74th,1953,False,10002370,X9  -658,
1497,20220720 18:27,41.7559531211853,-87.66350555419922,299,3639,9,74th,20009,False,10002044,9 -619,
8088,20220720 18:26,41.721673583984376,-87.66280364990234,179,9375,9,104th/Vincennes,89468,False,10001995,9 -618,
1468,20220720 18:29,41.7050895690918,-87.6567153930664,198,582,9,Irving Park,54,False,10001934,9 -617,
1463,20220720 18:28,41.74985408782959,-87.66333770751953,359,582,9,Irving Park,17792,False,10001933,9 -601,
1486,20220720 18:29,41.8389567671151,-87.66482978031553,347,582,9,Irving Park,50903,False,10001963,9 -615,
1575,20220720 18:29,41.90226459503174,-87.66739654541016,359,582,9,Irving Park,74385,False,10001965,9 -654,
8048,20220720 18:29,41.93738212585449,-87.66848239898681,358,582,9,Irving Park,87263,False,10001966,9 -611,
8046,20220720 18:29,41.955677431021165,-87.66305530605031,335,582,9,Irving Park,95923,True,10001968,9 -651,
8057,20220720 18:28,41.935506360284215,-87.66857081446155,177,1600,9,95th,9944,False,10001983,9 -607,
8036,20220720 18:29,41.90362960217046,-87.66757306865617,178,1600,9,95th,21784,False,10001982,9 -605,
8219,20220720 18:29,41.73207349777222,-87.66288318634034,358,3637,9,74th,4410,False,10002370,X9  -658,
8088,20220720 18:29,41.71359996795654,-87.65951557159424,160,9375,9,104th/Vincennes,92597,False,10001995,9 -618,
1468,20220720 18:31,41.7067756652832,-87.65773010253906,92,582,9,Irving Park,1251,False,10001934,9 -617,
1463,20220720 18:30,41.75356225967407,-87.66342868804932,358,582,9,Irving Park,19148,False,10001933,9 -601,
1486,20220720 18:31,41.83902558826265,-87.6655516851516,285,582,9,Irving Park,51106,False,10001963,9 -615,
1575,20220720 18:31,41.90476884841919,-87.66744251251221,358,582,9,Irving Park,75301,False,10001965,9 -654,
8048,20220720 18:31,41.93929672241211,-87.66852188110352,0,582,9,Irving Park,87965,False,10001966,9 -611,
8046,20220720 18:31,41.955677431021165,-87.66305530605031,335,582,9,Irving Park,95923,True,10001968,9 -651,
8057,20220720 18:31,41.9290582483465,-87.66834432428533,180,1600,9,95th,12311,False,10001983,9 -607,
8036,20220720 18:31,41.89939576608163,-87.66745743928132,177,1600,9,95th,23311,False,10001982,9 -605,
8071,20220720 18:31,41.720481872558594,-87.6629409790039,158,3637,9,74th,67,False,10002371,X9  -660,
8219,20220720 18:31,41.73608875274658,-87.6629810333252,357,3637,9,74th,5877,False,10002370,X9  -658,
8088,20220720 18:31,41.70684112064422,-87.65616159590463,161,9375,9,104th/Vincennes,95257,False,10001995,9 -618,
1468,20220720 18:33,41.71326446533203,-87.65924835205078,336,582,9,Irving Park,4208,False,10001934,9 -617,
1463,20220720 18:30,41.75356225967407,-87.66342868804932,358,582,9,Irving Park,19148,False,10001933,9 -601,
1486,20220720 18:33,41.85205726623535,-87.66593170166016,359,582,9,Irving Park,55933,False,10001963,9 -615,
1575,20220720 18:32,41.91061229705811,-87.66761741638183,0,582,9,Irving Park,77434,False,10001965,9 -654,
8048,20220720 18:33,41.943272726876394,-87.6686782836914,357,582,9,Irving Park,89418,False,10001966,9 -611,
8046,20220720 18:33,41.955677431021165,-87.66305530605031,335,582,9,Irving Park,95923,True,10001968,9 -651,
8057,20220720 18:33,41.92552693684896,-87.66822560628255,180,1600,9,95th,13671,False,10001983,9 -607,
8036,20220720 18:33,41.89661338112571,-87.6673638083718,178,1600,9,95th,24379,False,10001982,9 -605,
8071,20220720 18:33,41.72302711009979,-87.66265869140625,358,3637,9,74th,1116,False,10002371,X9  -660,
8219,20220720 18:33,41.74364528656006,-87.66315727233886,0,3637,9,74th,8639,False,10002370,X9  -658,
8067,20220720 18:32,41.75917434692383,-87.66373443603516,179,9375,9,104th/Vincennes,75791,False,10001978,9 -621,
8088,20220720 18:33,41.70560066916726,-87.65657681551846,197,9375,9,104th/Vincennes,95742,False,10001995,9 -618,
1468,20220720 18:35,41.72514724731445,-87.6626968383789,358,582,9,Irving Park,8759,False,10001934,9 -617,
1463,20220720 18:30,41.75356225967407,-87.66342868804932,358,582,9,Irving Park,19148,False,10001933,9 -601,
1486,20220720 18:35,41.855485916137695,-87.66609191894531,359,582,9,Irving Park,57209,False,10001963,9 -615,
1575,20220720 18:35,41.91591889890906,-87.66769450984589,359,582,9,Irving Park,79398,False,10001965,9 -654,
8048,20220720 18:35,41.95071012323553,-87.66883763399991,359,582,9,Irving Park,92119,False,10001966,9 -611,
8046,20220720 18:35,41.955677431021165,-87.66305530605031,335,582,9,Irving Park,95923,True,10001968,9 -651,
8057,20220720 18:35,41.92144450203317,-87.6686966692815,177,1600,9,95th,15157,False,10001983,9 -607,
8036,20220720 18:35,41.8910503776706,-87.66720347501794,177,1600,9,95th,26479,False,10001982,9 -605,
8071,20220720 18:35,41.73524078057737,-87.66295701630261,359,3637,9,74th,5567,False,10002371,X9  -660,
8067,20220720 18:35,41.75590133666992,-87.66365814208984,182,9375,9,104th/Vincennes,76985,False,10001978,9 -621,
8088,20220720 18:35,41.70560066916726,-87.65657681551846,197,9375,9,104th/Vincennes,95742,False,10001995,9 -618,
1468,20220720 18:37,41.731327056884766,-87.66285705566406,2,582,9,Irving Park,11018,False,10001934,9 -617,
1463,20220720 18:30,41.75356225967407,-87.66342868804932,358,582,9,Irving Park,19148,False,10001933,9 -601,
1486,20220720 18:36,41.85805892944336,-87.6659927368164,0,582,9,Irving Park,58165,False,10001963,9 -615,
1575,20220720 18:37,41.92099440097809,-87.6684558391571,353,582,9,Irving Park,81258,False,10001965,9 -654,
8048,20220720 18:37,41.95431137084961,-87.66815338134765,90,582,9,Irving Park,93676,False,10001966,9 -611,
8046,20220720 18:37,41.955677431021165,-87.66305530605031,335,582,9,Irving Park,95923,True,10001968,9 -651,
8057,20220720 18:37,41.91606415642632,-87.66789768360279,183,1600,9,95th,17228,False,10001983,9 -607,
8036,20220720 18:37,41.88530567714146,-87.66709650779256,177,1600,9,95th,28624,False,10001982,9 -605,
8071,20220720 18:37,41.743374824523926,-87.66315460205078,2,3637,9,74th,8507,False,10002371,X9  -660,
8067,20220720 18:37,41.74848500236136,-87.6634521484375,178,9375,9,104th/Vincennes,79710,False,10001978,9 -621,
8088,20220720 18:37,41.70560066916726,-87.65657681551846,197,9375,9,104th/Vincennes,95742,False,10001995,9 -618,
1468,20220720 18:39,41.7350959777832,-87.66295623779297,1,582,9,Irving Park,12393,False,10001934,9 -617,
1463,20220720 18:30,41.75356225967407,-87.66342868804932,358,582,9,Irving Park,19148,False,10001933,9 -601,
1486,20220720 18:39,41.86194518118194,-87.66629421349728,359,582,9,Irving Park,59596,False,10001963,9 -615,
1575,20220720 18:39,41.928000057444855,-87.66815185546875,358,582,9,Irving Park,83831,False,10001965,9 -654,
8048,20220720 18:39,41.95537020555183,-87.66287003702192,336,582,9,Irving Park,95772,False,10001966,9 -611,
8046,20220720 18:39,41.955677431021165,-87.66305530605031,335,582,9,Irving Park,95923,True,10001968,9 -651,
8057,20220720 18:39,41.910701751708984,-87.66780853271484,183,1600,9,95th,19144,False,10001983,9 -607,
8036,20220720 18:39,41.88163048880441,-87.66687930360132,178,1600,9,95th,29971,False,10001982,9 -605,
8071,20220720 18:39,41.74729100211722,-87.66326716688813,1,3637,9,74th,9983,False,10002371,X9  -660,
8067,20220720 18:39,41.74339181184769,-87.6633449792862,180,9375,9,104th/Vincennes,81582,False,10001978,9 -621,
8088,20220720 18:39,41.70560066916726,-87.65657681551846,197,9375,9,104th/Vincennes,95742,False,10001995,9 -618,
1468,20220720 18:41,41.73994784884982,-87.66309441460504,357,582,9,Irving Park,13932,False,10001934,9 -617,
1486,20220720 18:41,41.86671447753906,-87.66634368896484,359,582,9,Irving Park,61288,False,10001963,9 -615,
1575,20220720 18:40,41.93300933837891,-87.66832275390625,0,582,9,Irving Park,85655,False,10001965,9 -654,
8048,20220720 18:41,41.95537020555183,-87.66287003702192,336,582,9,Irving Park,95772,False,10001966,9 -611,
8046,20220720 18:41,41.955677431021165,-87.66305530605031,335,582,9,Irving Park,95923,True,10001968,9 -651,
8057,20220720 18:41,41.90468796439793,-87.6676025390625,179,1600,9,95th,21402,False,10001983,9 -607,
8036,20220720 18:41,41.87933191571917,-87.66683894566127,179,1600,9,95th,30809,False,10001982,9 -605,
8071,20220720 18:41,41.75400674165185,-87.66348813185051,359,3637,9,74th,12468,False,10002371,X9  -660,
8067,20220720 18:40,41.739159393310544,-87.66323852539062,176,9375,9,104th/Vincennes,83106,False,10001978,9 -621,
8088,20220720 18:41,41.70560066916726,-87.65657681551846,197,9375,9,104th/Vincennes,95742,True,10001995,9 -618,
1468,20220720 18:43,41.74681940078735,-87.66325378417969,1,582,9,Irving Park,16676,False,10001934,9 -617,
1463,20220720 18:43,41.793965101242065,-87.66448211669922,0,582,9,Irving Park,19148,False,10001933,9 -601,
1486,20220720 18:43,41.87156677246094,-87.66634368896484,359,582,9,Irving Park,63144,False,10001963,9 -615,
1575,20220720 18:43,41.93608400898595,-87.6684087937878,359,582,9,Irving Park,86784,False,10001965,9 -654,
8048,20220720 18:43,41.95537020555183,-87.66287003702192,336,582,9,Irving Park,95772,False,10001966,9 -611,
8046,20220720 18:43,41.95622634887695,-87.66326141357422,332,582,9,Irving Park,96126,False,10001968,9 -651,
8057,20220720 18:43,41.90221272982084,-87.66751861572266,178,1600,9,95th,22316,False,10001983,9 -607,
8036,20220720 18:43,41.87432870632264,-87.66669464111328,178,1600,9,95th,32629,False,10001982,9 -605,
8067,20220720 18:43,41.73158702850342,-87.66304187774658,178,9375,9,104th/Vincennes,85849,False,10001978,9 -621,
8088,20220720 18:43,41.70560066916726,-87.65657681551846,197,9375,9,104th/Vincennes,95742,True,10001995,9 -618,
8088,20220720 18:45,41.70502853393555,-87.65750885009766,266,582,9,Irving Park,285,False,10001935,9 -618,
1468,20220720 18:45,41.75029802322388,-87.66334247589111,2,582,9,Irving Park,17955,False,10001934,9 -617,
1463,20220720 18:45,41.79895372390747,-87.66462707519531,359,582,9,Irving Park,35828,False,10001933,9 -601,
1486,20220720 18:45,41.87490015029907,-87.66654968261719,7,582,9,Irving Park,64375,False,10001963,9 -615,
1575,20220720 18:45,41.93996868133545,-87.66858177185058,358,582,9,Irving Park,88212,False,10001965,9 -654,
8048,20220720 18:45,41.95537020555183,-87.66287003702192,336,582,9,Irving Park,95772,False,10001966,9 -611,
8046,20220720 18:45,41.95444869995117,-87.66426086425781,191,1600,9,95th,1496,False,10001985,9 -651,
8057,20220720 18:45,41.89621181877292,-87.6673583984375,183,1600,9,95th,24533,False,10001983,9 -607,
8036,20220720 18:45,41.8687869480678,-87.66653442382812,178,1600,9,95th,34682,False,10001982,9 -605,
8067,20220720 18:45,41.72532653808594,-87.6628646850586,178,9375,9,104th/Vincennes,88158,False,10001978,9 -621,
8088,20220720 18:47,41.710693359375,-87.6579360961914,339,582,9,Irving Park,3219,False,10001935,9 -618,
1468,20220720 18:47,41.75578422546387,-87.6635238647461,3,582,9,Irving Park,19947,False,10001934,9 -617,
1463,20220720 18:47,41.80651494806463,-87.66483750776811,0,582,9,Irving Park,38603,False,10001933,9 -601,
1486,20220720 18:47,41.878636401632555,-87.66657378708106,359,582,9,Irving Park,65774,False,10001963,9 -615,
1575,20220720 18:47,41.94328090122768,-87.6686782836914,358,582,9,Irving Park,89421,False,10001965,9 -654,
8048,20220720 18:47,41.95537020555183,-87.66287003702192,336,582,9,Irving Park,95772,False,10001966,9 -611,
8046,20220720 18:47,41.95431137084961,-87.66831970214844,264,1600,9,95th,2705,False,10001985,9 -651,
8057,20220720 18:47,41.89107933822943,-87.66720534344108,178,1600,9,95th,26468,False,10001983,9 -607,
8036,20220720 18:47,41.86695575714111,-87.6664810180664,176,1600,9,95th,35378,False,10001982,9 -605,
8067,20220720 18:47,41.72034742567274,-87.66275787353516,181,9375,9,104th/Vincennes,89949,False,10001978,9 -621,
8088,20220720 18:49,41.71985626220703,-87.66252899169922,349,582,9,Irving Park,6843,False,10001935,9 -618,
1468,20220720 18:48,41.75896463394165,-87.66354370117188,353,582,9,Irving Park,21118,False,10001934,9 -617,
1463,20220720 18:49,41.80994830914398,-87.66493134000409,359,582,9,Irving Park,39863,False,10001933,9 -601,
1486,20220720 18:49,41.882475291981415,-87.66671752929688,4,582,9,Irving Park,67183,False,10001963,9 -615,
1575,20220720 18:49,41.94821577072143,-87.66879405975342,358,582,9,Irving Park,91221,False,10001965,9 -654,
8048,20220720 18:48,41.95537020555183,-87.66287003702192,336,582,9,Irving Park,95772,True,10001966,9 -611,
8046,20220720 18:49,41.94843363080706,-87.66895326886858,177,1600,9,95th,5123,False,10001985,9 -651,
8057,20220720 18:49,41.885341099330354,-87.66709853191765,175,1600,9,95th,28611,False,10001983,9 -607,
8036,20220720 18:49,41.86307007227189,-87.6662826538086,180,1600,9,95th,36808,False,10001982,9 -605,
8067,20220720 18:49,41.71358757019043,-87.65950889587403,159,9375,9,104th/Vincennes,92601,False,10001978,9 -621,
8088,20220720 18:51,41.72412109375,-87.6627197265625,1,582,9,Irving Park,8428,False,10001935,9 -618,
1468,20220720 18:51,41.76494944645808,-87.66369793231671,354,582,9,Irving Park,23348,False,10001934,9 -617,
1463,20220720 18:51,41.81585965837751,-87.66489955357143,357,582,9,Irving Park,42042,False,10001933,9 -601,
1486,20220720 18:51,41.88785696029663,-87.66696643829346,357,582,9,Irving Park,69125,False,10001963,9 -615,
1575,20220720 18:51,41.954156020592,-87.66897793473869,359,582,9,Irving Park,93399,False,10001965,9 -654,
8048,20220720 18:50,41.95537020555183,-87.66287003702192,336,582,9,Irving Park,95772,True,10001966,9 -611,
8046,20220720 18:51,41.947167587280276,-87.66893005371094,179,1600,9,95th,5576,False,10001985,9 -651,
8057,20220720 18:51,41.881202697753906,-87.66685485839844,180,1600,9,95th,30155,False,10001983,9 -607,
8036,20220720 18:50,41.85848548195579,-87.66615780917081,179,1600,9,95th,38623,False,10001982,9 -605,
