vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,tatripid,tablockid,zone
8024,20220720 17:23,41.954490661621094,-87.6550064086914,261,4658,X9,95th,983,False,10002342,X9  -662,
8071,20220720 17:23,41.904856657370544,-87.66761779785156,180,4658,X9,95th,23052,False,10002340,X9  -660,
8219,20220720 17:23,41.87924415186832,-87.66680908203125,176,4658,X9,95th,32409,False,10002339,X9  -658,
1443,20220720 17:23,41.85262839738713,-87.66606903076172,179,4658,X9,95th,42249,False,10002337,X9  -661,
8223,20220720 17:23,41.79881886073521,-87.6648178100586,178,4658,X9,95th,62722,False,10002336,X9  -659,
8061,20220720 17:23,41.79052225748698,-87.66461181640625,178,4658,X9,95th,65738,False,10002335,X9  -657,
8013,20220720 17:23,41.7742640351596,-87.66405487060547,179,4658,X9,95th,71744,False,10002334,X9  -656,
8094,20220720 17:24,41.72051166666667,-87.66303,186,4658,X9,95th,91302,False,10001787,X9  -654,
8074,20220720 17:24,41.753520774841306,-87.66342582702637,358,8470,X9,Irving Park/Broadway,12226,False,10001764,N9  -696,
8095,20220720 17:23,41.839210679796004,-87.6656723022461,231,8470,X9,Irving Park/Broadway,44176,False,10001766,9 -609,
8043,20220720 17:24,41.8582094300468,-87.6660177842626,0,8470,X9,Irving Park/Broadway,51136,False,10001767,9 -608,
8093,20220720 17:23,41.90338527622507,-87.66742774621764,3,8470,X9,Irving Park/Broadway,67681,False,10002331,9 -655,
8025,20220720 17:23,41.943887042999265,-87.66868591308594,358,8470,X9,Irving Park/Broadway,82528,False,10002330,X9  -612,
1453,20220720 17:24,41.9544928515399,-87.65489253291378,178,8470,X9,Irving Park/Broadway,90280,False,10002329,X9  -603,
8033,20220720 17:24,41.954139103965154,-87.65027412535652,333,8470,X9,Irving Park/Broadway,92944,False,10002328,X9  -663,
8024,20220720 17:26,41.954490661621094,-87.6550064086914,261,4658,X9,95th,983,True,10002342,X9  -662,
8071,20220720 17:26,41.90201377868652,-87.66753053665161,178,4658,X9,95th,24078,False,10002340,X9  -660,
8219,20220720 17:26,41.8724973042806,-87.66662241617838,179,4658,X9,95th,34892,False,10002339,X9  -658,
1443,20220720 17:26,41.84391804745323,-87.66594696044922,179,4658,X9,95th,45414,False,10002337,X9  -661,
8223,20220720 17:26,41.78942717628917,-87.66456604003906,179,4658,X9,95th,66137,False,10002336,X9  -659,
8061,20220720 17:27,41.778961181640625,-87.66427612304688,165,4658,X9,95th,70000,False,10002335,X9  -657,
8013,20220720 17:26,41.76801174634124,-87.66391534674658,176,4658,X9,95th,74012,False,10002334,X9  -656,
8094,20220720 17:27,41.72051166666667,-87.66303,186,4658,X9,95th,91302,False,10001787,X9  -654,
8074,20220720 17:27,41.768029628655846,-87.66380310058594,358,8470,X9,Irving Park/Broadway,17523,False,10001764,N9  -696,
8095,20220720 17:27,41.85346930367606,-87.66593933105469,358,8470,X9,Irving Park/Broadway,49412,False,10001766,9 -609,
8043,20220720 17:26,41.866747977516866,-87.66628251509233,357,8470,X9,Irving Park/Broadway,54256,False,10001767,9 -608,
8093,20220720 17:26,41.91075134277344,-87.66758728027344,2,8470,X9,Irving Park/Broadway,70349,False,10002331,9 -655,
8025,20220720 17:26,41.95287246704102,-87.66892700195312,357,8470,X9,Irving Park/Broadway,85821,False,10002330,X9  -612,
1453,20220720 17:27,41.9544928515399,-87.65489253291378,178,8470,X9,Irving Park/Broadway,90280,False,10002329,X9  -603,
8033,20220720 17:26,41.95454025268555,-87.6509016770583,265,8470,X9,Irving Park/Broadway,93230,False,10002328,X9  -663,
8024,20220720 17:28,41.954490661621094,-87.6550064086914,261,4658,X9,95th,983,True,10002342,X9  -662,
8071,20220720 17:29,41.89620810495296,-87.66738601469658,179,4658,X9,95th,26185,False,10002340,X9  -660,
8219,20220720 17:29,41.865638732910156,-87.66636657714844,181,4658,X9,95th,37457,False,10002339,X9  -658,
1443,20220720 17:29,41.83897466659546,-87.66554889678955,251,4658,X9,95th,47973,False,10002337,X9  -661,
8223,20220720 17:29,41.7783667522928,-87.6641845703125,178,4658,X9,95th,70230,False,10002336,X9  -659,
8061,20220720 17:28,41.772428315261315,-87.66403382399986,180,4658,X9,95th,72395,False,10002335,X9  -657,
8013,20220720 17:29,41.759632919773914,-87.6637191772461,182,4658,X9,95th,77086,False,10002334,X9  -656,
8094,20220720 17:29,41.72051166666667,-87.66303,186,4658,X9,95th,91302,False,10001787,X9  -654,
8074,20220720 17:29,41.77188518129546,-87.66392517089844,358,8470,X9,Irving Park/Broadway,18955,False,10001764,N9  -696,
8095,20220720 17:28,41.85875972803088,-87.66605520939481,354,8470,X9,Irving Park/Broadway,51347,False,10001766,9 -609,
8043,20220720 17:28,41.87271423339844,-87.66642761230469,359,8470,X9,Irving Park/Broadway,56434,False,10001767,9 -608,
8093,20220720 17:29,41.91602821350098,-87.6677267074585,358,8470,X9,Irving Park/Broadway,72275,False,10002331,9 -655,
8025,20220720 17:29,41.95430034139882,-87.668759221616,86,8470,X9,Irving Park/Broadway,86383,False,10002330,X9  -612,
1453,20220720 17:29,41.9544928515399,-87.65489253291378,178,8470,X9,Irving Park/Broadway,90280,False,10002329,X9  -603,
8033,20220720 17:29,41.95454025268555,-87.6509016770583,265,8470,X9,Irving Park/Broadway,93230,False,10002328,X9  -663,
8033,20220720 17:30,41.95456166666666,-87.65262333333334,269,4658,X9,95th,294,False,10002343,X9  -663,
8024,20220720 17:30,41.954490661621094,-87.6550064086914,261,4658,X9,95th,983,True,10002342,X9  -662,
8071,20220720 17:31,41.895699958278705,-87.66744232177734,172,4658,X9,95th,26439,False,10002340,X9  -660,
8219,20220720 17:30,41.86231855912642,-87.66632010719992,180,4658,X9,95th,38685,False,10002339,X9  -658,
1443,20220720 17:31,41.83790550231934,-87.66581726074219,175,4658,X9,95th,48399,False,10002337,X9  -661,
8223,20220720 17:31,41.77229018130545,-87.6640396118164,179,4658,X9,95th,72439,False,10002336,X9  -659,
8061,20220720 17:31,41.760557348077946,-87.66370391845703,178,4658,X9,95th,76732,False,10002335,X9  -657,
8013,20220720 17:31,41.75089664459229,-87.6635513305664,181,4658,X9,95th,80247,False,10002334,X9  -656,
8094,20220720 17:30,41.72051166666667,-87.66303,186,4658,X9,95th,91302,False,10001787,X9  -654,
8074,20220720 17:31,41.77908420562744,-87.6642017364502,356,8470,X9,Irving Park/Broadway,21634,False,10001764,N9  -696,
8095,20220720 17:30,41.866789453679864,-87.66620677601207,0,8470,X9,Irving Park/Broadway,54282,False,10001766,9 -609,
8043,20220720 17:30,41.87397766113281,-87.66655731201172,358,8470,X9,Irving Park/Broadway,56860,False,10001767,9 -608,
8221,20220720 17:31,41.89065933227539,-87.6670150756836,359,8470,X9,Irving Park/Broadway,63026,False,10002332,9 -614,
8093,20220720 17:30,41.91798858642578,-87.66788177490234,346,8470,X9,Irving Park/Broadway,72998,False,10002331,9 -655,
8025,20220720 17:31,41.954368591308594,-87.6622852232398,90,8470,X9,Irving Park/Broadway,88143,False,10002330,X9  -612,
1453,20220720 17:31,41.953934828440346,-87.65452734629314,178,8470,X9,Irving Park/Broadway,90612,False,10002329,X9  -603,
8024,20220720 17:30,41.954490661621094,-87.6550064086914,261,4658,X9,95th,983,True,10002342,X9  -662,
8033,20220720 17:33,41.954489941866896,-87.65504383590986,268,4658,X9,95th,983,False,10002343,X9  -663,
8071,20220720 17:33,41.890758397028996,-87.66715240478516,172,4658,X9,95th,28223,False,10002340,X9  -660,
8219,20220720 17:32,41.85610925234281,-87.66610556382399,175,4658,X9,95th,40993,False,10002339,X9  -658,
1443,20220720 17:33,41.830368518829346,-87.66566944122314,178,4658,X9,95th,51156,False,10002337,X9  -661,
8223,20220720 17:32,41.762995910644534,-87.66374969482422,177,4658,X9,95th,75842,False,10002336,X9  -659,
8013,20220720 17:33,41.74792451858521,-87.66349029541016,178,4658,X9,95th,81332,False,10002334,X9  -656,
8225,20220720 17:33,41.725075,-87.6629,180,4658,X9,95th,89711,False,10002333,X9  -655,
8094,20220720 17:32,41.72051166666667,-87.66303,186,4658,X9,95th,91302,False,10001787,X9  -654,
8040,20220720 17:32,41.755836486816406,-87.66349029541016,67,8470,X9,Irving Park/Broadway,13070,False,10002429,X9  -653,
8074,20220720 17:33,41.78659172058106,-87.66429138183594,1,8470,X9,Irving Park/Broadway,24372,False,10001764,N9  -696,
8095,20220720 17:32,41.869880294799806,-87.6663589477539,358,8470,X9,Irving Park/Broadway,55437,False,10001766,9 -609,
8043,20220720 17:32,41.876269440152754,-87.66657860599346,359,8470,X9,Irving Park/Broadway,57956,False,10001767,9 -608,
8221,20220720 17:33,41.895314768741,-87.66715240478516,1,8470,X9,Irving Park/Broadway,64712,False,10002332,9 -614,
8093,20220720 17:32,41.9228099822998,-87.66830215454101,10,8470,X9,Irving Park/Broadway,74776,False,10002331,9 -655,
8025,20220720 17:32,41.954469203948975,-87.65580892562866,89,8470,X9,Irving Park/Broadway,90025,False,10002330,X9  -612,
1453,20220720 17:33,41.95272463285006,-87.65103548490085,88,8470,X9,Irving Park/Broadway,92021,False,10002329,X9  -603,
8024,20220720 17:30,41.954490661621094,-87.6550064086914,261,4658,X9,95th,983,True,10002342,X9  -662,
8033,20220720 17:34,41.95437240600586,-87.6619644165039,269,4658,X9,95th,2846,False,10002343,X9  -663,
8071,20220720 17:35,41.88575034508338,-87.66710662841797,179,4658,X9,95th,30040,False,10002340,X9  -660,
8219,20220720 17:34,41.852408981323244,-87.66609148297991,179,4658,X9,95th,42362,False,10002339,X9  -658,
1443,20220720 17:34,41.82358016967773,-87.66544876098632,177,4658,X9,95th,53633,False,10002337,X9  -661,
8223,20220720 17:35,41.75844459533691,-87.66370391845703,178,4658,X9,95th,77493,False,10002336,X9  -659,
8013,20220720 17:35,41.73997182694693,-87.6632539052812,178,4658,X9,95th,84242,False,10002334,X9  -656,
8225,20220720 17:35,41.720725,-87.66290166666667,242,4658,X9,95th,91287,False,10002333,X9  -655,
8094,20220720 17:34,41.72051166666667,-87.66303,186,8470,X9,Irving Park/Broadway,0,False,10001763,X9  -654,
8040,20220720 17:34,41.76055881894868,-87.66361236572266,359,8470,X9,Irving Park/Broadway,14812,False,10002429,X9  -653,
8074,20220720 17:34,41.79344367980957,-87.66448402404785,358,8470,X9,Irving Park/Broadway,26852,False,10001764,N9  -696,
8095,20220720 17:34,41.87601039720618,-87.66656494140625,359,8470,X9,Irving Park/Broadway,57657,False,10001766,9 -609,
8043,20220720 17:35,41.88168144226074,-87.66666412353516,359,8470,X9,Irving Park/Broadway,59717,False,10001767,9 -608,
8221,20220720 17:34,41.89950880363806,-87.66735076904297,359,8470,X9,Irving Park/Broadway,66264,False,10002332,9 -614,
8093,20220720 17:34,41.92494866507394,-87.66804504394531,357,8470,X9,Irving Park/Broadway,75563,False,10002331,9 -655,
8025,20220720 17:34,41.95270919799805,-87.65204467773438,89,8470,X9,Irving Park/Broadway,91700,False,10002330,X9  -612,
1453,20220720 17:35,41.95406959170387,-87.65023004441034,266,8470,X9,Irving Park/Broadway,92916,False,10002329,X9  -603,
8024,20220720 17:30,41.954490661621094,-87.6550064086914,261,4658,X9,95th,983,True,10002342,X9  -662,
8033,20220720 17:36,41.95431004399838,-87.66847096318784,268,4658,X9,95th,4684,False,10002343,X9  -663,
8071,20220720 17:36,41.88174220493862,-87.66688568738041,179,4658,X9,95th,31491,False,10002340,X9  -660,
8219,20220720 17:37,41.85039508342743,-87.66610717773438,180,4658,X9,95th,43076,False,10002339,X9  -658,
1443,20220720 17:36,41.816337966918944,-87.66525268554688,178,4658,X9,95th,56282,False,10002337,X9  -661,
8223,20220720 17:37,41.74662504196167,-87.66345977783203,179,4658,X9,95th,81806,False,10002336,X9  -659,
8013,20220720 17:36,41.735198661929275,-87.66310995133196,176,4658,X9,95th,85999,False,10002334,X9  -656,
8225,20220720 17:37,41.72047166666667,-87.66303666666667,171,4658,X9,95th,91302,False,10002333,X9  -655,
8094,20220720 17:37,41.72169494628906,-87.66272735595703,0,8470,X9,Irving Park/Broadway,629,False,10001763,X9  -654,
8040,20220720 17:37,41.76913921649639,-87.66385357196515,356,8470,X9,Irving Park/Broadway,17930,False,10002429,X9  -653,
8074,20220720 17:36,41.79822769165039,-87.66461181640625,358,8470,X9,Irving Park/Broadway,28622,False,10001764,N9  -696,
8095,20220720 17:36,41.87885978005149,-87.66663880781694,359,8470,X9,Irving Park/Broadway,58700,False,10001766,9 -609,
8043,20220720 17:37,41.88491691031107,-87.66676200308451,355,8470,X9,Irving Park/Broadway,60915,False,10001767,9 -608,
8221,20220720 17:36,41.90337480004154,-87.66742592427268,1,8470,X9,Irving Park/Broadway,67678,False,10002332,9 -614,
8093,20220720 17:36,41.92557897567749,-87.66805477142334,356,8470,X9,Irving Park/Broadway,75819,False,10002331,9 -655,
1453,20220720 17:37,41.95406959170387,-87.65023004441034,266,8470,X9,Irving Park/Broadway,92916,False,10002329,X9  -603,
8025,20220720 17:36,41.95419014824761,-87.65030805799697,332,8470,X9,Irving Park/Broadway,92964,False,10002330,X9  -612,
8024,20220720 17:30,41.954490661621094,-87.6550064086914,261,4658,X9,95th,983,True,10002342,X9  -662,
8033,20220720 17:39,41.950578793612394,-87.66901897083629,178,4658,X9,95th,6270,False,10002343,X9  -663,
8071,20220720 17:38,41.880193576006825,-87.66683959960938,176,4658,X9,95th,32074,False,10002340,X9  -660,
8219,20220720 17:39,41.840576171875,-87.6659164428711,179,4658,X9,95th,46648,False,10002339,X9  -658,
1443,20220720 17:38,41.81086101531982,-87.66510124206543,178,4658,X9,95th,58282,False,10002337,X9  -661,
8223,20220720 17:39,41.73676300048828,-87.66317749023438,180,4658,X9,95th,85411,False,10002336,X9  -659,
8013,20220720 17:39,41.72540773044933,-87.66283416748047,178,4658,X9,95th,89590,False,10002334,X9  -656,
8225,20220720 17:39,41.72047166666667,-87.66303666666667,171,4658,X9,95th,91302,False,10002333,X9  -655,
8094,20220720 17:39,41.72901964187622,-87.66280174255371,352,8470,X9,Irving Park/Broadway,3298,False,10001763,X9  -654,
8040,20220720 17:39,41.77740322175573,-87.6640853881836,359,8470,X9,Irving Park/Broadway,20971,False,10002429,X9  -653,
8074,20220720 17:38,41.808657438858695,-87.66486358642578,0,8470,X9,Irving Park/Broadway,32429,False,10001764,N9  -696,
8095,20220720 17:38,41.8813094435067,-87.66667701458108,359,8470,X9,Irving Park/Broadway,59610,False,10001766,9 -609,
8043,20220720 17:38,41.890861649946736,-87.6670150756836,359,8470,X9,Irving Park/Broadway,63097,False,10001767,9 -608,
8221,20220720 17:39,41.90978927612305,-87.66757202148438,359,8470,X9,Irving Park/Broadway,69999,False,10002332,9 -614,
8093,20220720 17:38,41.93316699088888,-87.66836385524019,354,8470,X9,Irving Park/Broadway,78566,False,10002331,9 -655,
1453,20220720 17:39,41.95406959170387,-87.65023004441034,266,8470,X9,Irving Park/Broadway,92916,False,10002329,X9  -603,
8025,20220720 17:38,41.95454025268555,-87.65095625657301,271,8470,X9,Irving Park/Broadway,93245,False,10002330,X9  -612,
8024,20220720 17:30,41.954490661621094,-87.6550064086914,261,4658,X9,95th,983,True,10002342,X9  -662,
8033,20220720 17:41,41.94689114888509,-87.66893005371094,179,4658,X9,95th,7610,False,10002343,X9  -663,
8071,20220720 17:40,41.87422443258351,-87.66670647982893,178,4658,X9,95th,34251,False,10002340,X9  -660,
8219,20220720 17:40,41.83904266357422,-87.66524505615234,244,4658,X9,95th,47899,False,10002339,X9  -658,
1443,20220720 17:41,41.807012972624406,-87.66500854492188,179,4658,X9,95th,59720,False,10002337,X9  -661,
8223,20220720 17:41,41.732323196699035,-87.66302144752359,178,4658,X9,95th,87046,False,10002336,X9  -659,
8225,20220720 17:41,41.72047166666667,-87.66303666666667,171,4658,X9,95th,91302,False,10002333,X9  -655,
8094,20220720 17:40,41.73561477661133,-87.66297149658203,359,8470,X9,Irving Park/Broadway,5664,False,10001763,X9  -654,
8040,20220720 17:41,41.781000423431394,-87.6641996383667,359,8470,X9,Irving Park/Broadway,22319,False,10002429,X9  -653,
8074,20220720 17:41,41.81574630737305,-87.66506958007812,359,8470,X9,Irving Park/Broadway,34984,False,10001764,N9  -696,
8095,20220720 17:40,41.88534164428711,-87.66678619384766,355,8470,X9,Irving Park/Broadway,61082,False,10001766,9 -609,
8043,20220720 17:41,41.89341127872467,-87.6670937538147,357,8470,X9,Irving Park/Broadway,64025,False,10001767,9 -608,
8221,20220720 17:40,41.91262416839599,-87.66764068603516,358,8470,X9,Irving Park/Broadway,71033,False,10002332,9 -614,
8093,20220720 17:41,41.9383320201527,-87.6685562133789,357,8470,X9,Irving Park/Broadway,80481,False,10002331,9 -655,
1453,20220720 17:41,41.95406959170387,-87.65023004441034,266,8470,X9,Irving Park/Broadway,92916,False,10002329,X9  -603,
8025,20220720 17:40,41.95454025268555,-87.65095625657301,271,8470,X9,Irving Park/Broadway,93245,False,10002330,X9  -612,
8033,20220720 17:43,41.9438591003418,-87.66880798339844,180,4658,X9,95th,8746,False,10002343,X9  -663,
8071,20220720 17:43,41.86971464157104,-87.66657085418701,178,4658,X9,95th,35889,False,10002340,X9  -660,
8219,20220720 17:43,41.83800506591797,-87.66581726074219,178,4658,X9,95th,48363,False,10002339,X9  -658,
1443,20220720 17:42,41.801262446812224,-87.66488146100725,175,4658,X9,95th,61828,False,10002337,X9  -661,
8223,20220720 17:42,41.724938325207646,-87.66281967933732,178,4658,X9,95th,89762,False,10002336,X9  -659,
8225,20220720 17:43,41.72047166666667,-87.66303666666667,171,4658,X9,95th,91302,False,10002333,X9  -655,
8094,20220720 17:42,41.73927788656266,-87.66314234499072,358,8470,X9,Irving Park/Broadway,7062,False,10001763,X9  -654,
8040,20220720 17:42,41.78714027404785,-87.66431541442871,357,8470,X9,Irving Park/Broadway,24789,False,10002429,X9  -653,
8074,20220720 17:43,41.82701873779297,-87.66539764404297,359,8470,X9,Irving Park/Broadway,39129,False,10001764,N9  -696,
8095,20220720 17:42,41.89141605083759,-87.6670150756836,358,8470,X9,Irving Park/Broadway,63296,False,10001766,9 -609,
8043,20220720 17:43,41.89628640199319,-87.6671387110001,0,8470,X9,Irving Park/Broadway,65071,False,10001767,9 -608,
8221,20220720 17:43,41.920074462890625,-87.66830825805664,352,8470,X9,Irving Park/Broadway,73768,False,10002332,9 -614,
8093,20220720 17:42,41.93928451538086,-87.66852722167968,3,8470,X9,Irving Park/Broadway,80846,False,10002331,9 -655,
1453,20220720 17:43,41.95406959170387,-87.65023004441034,266,8470,X9,Irving Park/Broadway,92916,True,10002329,X9  -603,
8025,20220720 17:42,41.95454025268555,-87.65095625657301,271,8470,X9,Irving Park/Broadway,93245,False,10002330,X9  -612,
1453,20220720 17:45,41.95448684692383,-87.65520477294922,269,4658,X9,95th,1026,False,10002344,X9  -603,
8033,20220720 17:45,41.94287872314453,-87.66877746582031,178,4658,X9,95th,9111,False,10002343,X9  -663,
8071,20220720 17:44,41.867122650146484,-87.66655731201172,181,4658,X9,95th,36856,False,10002340,X9  -660,
8219,20220720 17:44,41.8355598449707,-87.66576385498047,179,4658,X9,95th,49255,False,10002339,X9  -658,
1443,20220720 17:44,41.79326512263371,-87.66467637282152,179,4658,X9,95th,64751,False,10002337,X9  -661,
8223,20220720 17:44,41.720526666666665,-87.66293,183,4658,X9,95th,91302,False,10002336,X9  -659,
8225,20220720 17:45,41.72047166666667,-87.66303666666667,171,8470,X9,Irving Park/Broadway,59,False,10001762,X9  -655,
8094,20220720 17:44,41.743007936339446,-87.66316986083984,357,8470,X9,Irving Park/Broadway,8436,False,10001763,X9  -654,
8040,20220720 17:45,41.79732894897461,-87.66459655761719,358,8470,X9,Irving Park/Broadway,28294,False,10002429,X9  -653,
8074,20220720 17:45,41.83405952453613,-87.66556549072266,359,8470,X9,Irving Park/Broadway,41692,False,10001764,N9  -696,
8095,20220720 17:44,41.89565934806034,-87.66715240478516,0,8470,X9,Irving Park/Broadway,64845,False,10001766,9 -609,
8043,20220720 17:44,41.901318198756165,-87.66741180419922,359,8470,X9,Irving Park/Broadway,66930,False,10001767,9 -608,
8221,20220720 17:44,41.92148542404175,-87.66851425170898,351,8470,X9,Irving Park/Broadway,74280,False,10002332,9 -614,
8093,20220720 17:44,41.940615558624266,-87.6686019897461,358,8470,X9,Irving Park/Broadway,81335,False,10002331,9 -655,
8025,20220720 17:44,41.954538051898666,-87.65137041532077,268,8470,X9,Irving Park/Broadway,93344,False,10002330,X9  -612,
1453,20220720 17:47,41.954368591308594,-87.66242980957031,270,4658,X9,95th,3046,False,10002344,X9  -603,
8033,20220720 17:47,41.94206619262695,-87.66873168945312,179,4658,X9,95th,9395,False,10002343,X9  -663,
8071,20220720 17:47,41.864617688315256,-87.6663430077689,179,4658,X9,95th,37829,False,10002340,X9  -660,
8219,20220720 17:47,41.823852157592775,-87.66545867919922,180,4658,X9,95th,53534,False,10002339,X9  -658,
1443,20220720 17:47,41.7865104675293,-87.66451199849446,179,4658,X9,95th,67226,False,10002337,X9  -661,
8225,20220720 17:46,41.72047166666667,-87.66303666666667,171,8470,X9,Irving Park/Broadway,59,False,10001762,X9  -655,
8094,20220720 17:47,41.74998562577842,-87.663330078125,0,8470,X9,Irving Park/Broadway,10964,False,10001763,X9  -654,
8040,20220720 17:47,41.80371465682983,-87.66474914550781,358,8470,X9,Irving Park/Broadway,30627,False,10002429,X9  -653,
8074,20220720 17:47,41.83909034729004,-87.66561737060547,262,8470,X9,Irving Park/Broadway,44113,False,10001764,N9  -696,
8095,20220720 17:47,41.902539661952424,-87.6674085344587,359,8470,X9,Irving Park/Broadway,67363,False,10001766,9 -609,
8043,20220720 17:46,41.90383529663086,-87.6674575805664,2,8470,X9,Irving Park/Broadway,67783,False,10001767,9 -608,
8221,20220720 17:46,41.925039768218994,-87.66804504394531,358,8470,X9,Irving Park/Broadway,75591,False,10002332,9 -614,
8093,20220720 17:46,41.94740009307861,-87.66876983642578,358,8470,X9,Irving Park/Broadway,83823,False,10002331,9 -655,
8025,20220720 17:46,41.954538051898666,-87.65137041532077,268,8470,X9,Irving Park/Broadway,93344,False,10002330,X9  -612,
8024,20220720 17:49,41.95446014404297,-87.65611267089844,266,4658,X9,95th,1283,False,10002342,X9  -662,
1453,20220720 17:49,41.953983306884766,-87.66912841796875,184,4658,X9,95th,4957,False,10002344,X9  -603,
8033,20220720 17:49,41.940391540527344,-87.66873168945312,178,4658,X9,95th,9989,False,10002343,X9  -663,
8071,20220720 17:49,41.857490373694375,-87.6661376953125,176,4658,X9,95th,40467,False,10002340,X9  -660,
8219,20220720 17:49,41.81872422354562,-87.66524505615234,178,4658,X9,95th,55405,False,10002339,X9  -658,
1443,20220720 17:49,41.78126186024059,-87.66439056396484,178,4658,X9,95th,69155,False,10002337,X9  -661,
8225,20220720 17:49,41.72059631347656,-87.66261291503906,355,8470,X9,Irving Park/Broadway,222,False,10001762,X9  -655,
8094,20220720 17:49,41.75568990707397,-87.66349029541016,0,8470,X9,Irving Park/Broadway,13017,False,10001763,X9  -654,
8040,20220720 17:48,41.810179337211274,-87.66493225097656,0,8470,X9,Irving Park/Broadway,32984,False,10002429,X9  -653,
8074,20220720 17:49,41.846704984966074,-87.66582669709858,359,8470,X9,Irving Park/Broadway,46912,False,10001764,N9  -696,
8095,20220720 17:48,41.90446853637695,-87.66754913330078,358,8470,X9,Irving Park/Broadway,68058,False,10001766,9 -609,
8043,20220720 17:49,41.91075687408447,-87.66758728027344,3,8470,X9,Irving Park/Broadway,70351,False,10001767,9 -608,
8221,20220720 17:48,41.92574195861816,-87.66806621551514,356,8470,X9,Irving Park/Broadway,76000,False,10002332,9 -614,
8093,20220720 17:48,41.95430108775263,-87.66872638204823,89,8470,X9,Irving Park/Broadway,86392,False,10002331,9 -655,
8025,20220720 17:48,41.954538051898666,-87.65137041532077,268,8470,X9,Irving Park/Broadway,93344,False,10002330,X9  -612,
8024,20220720 17:51,41.95446014404297,-87.65611267089844,266,4658,X9,95th,1283,False,10002342,X9  -662,
1453,20220720 17:50,41.94805918241802,-87.66895153647975,179,4658,X9,95th,7176,False,10002344,X9  -603,
8033,20220720 17:50,41.938638051350914,-87.66869099934895,179,4658,X9,95th,10632,False,10002343,X9  -663,
8071,20220720 17:50,41.852342224121095,-87.66612418038504,178,4658,X9,95th,42388,False,10002340,X9  -660,
8219,20220720 17:51,41.811428451538085,-87.66511535644531,180,4658,X9,95th,58075,False,10002339,X9  -658,
1443,20220720 17:51,41.7782569212072,-87.6641825507669,178,4658,X9,95th,70277,False,10002337,X9  -661,
8225,20220720 17:51,41.722212886810304,-87.6626205444336,358,8470,X9,Irving Park/Broadway,811,False,10001762,X9  -655,
8094,20220720 17:51,41.759399760853164,-87.66355826637961,356,8470,X9,Irving Park/Broadway,14378,False,10001763,X9  -654,
8040,20220720 17:51,41.82799243927002,-87.6654281616211,358,8470,X9,Irving Park/Broadway,39494,False,10002429,X9  -653,
8074,20220720 17:50,41.85303224836077,-87.66593933105469,1,8470,X9,Irving Park/Broadway,49253,False,10001764,N9  -696,
8095,20220720 17:50,41.91021385192871,-87.6675796508789,0,8470,X9,Irving Park/Broadway,70153,False,10001766,9 -609,
8043,20220720 17:50,41.9154857635498,-87.66771697998047,359,8470,X9,Irving Park/Broadway,72076,False,10001767,9 -608,
8221,20220720 17:51,41.932452869415286,-87.6683120727539,0,8470,X9,Irving Park/Broadway,78305,False,10002332,9 -614,
8093,20220720 17:51,41.954429626464844,-87.65811213740596,88,8470,X9,Irving Park/Broadway,89400,False,10002331,9 -655,
8025,20220720 17:50,41.954538051898666,-87.65137041532077,268,8470,X9,Irving Park/Broadway,93344,False,10002330,X9  -612,
8025,20220720 17:52,41.954505920410156,-87.65354919433594,267,4658,X9,95th,517,False,10002345,X9  -612,
8024,20220720 17:53,41.954463958740234,-87.65592956542969,266,4658,X9,95th,1283,False,10002342,X9  -662,
1453,20220720 17:53,41.94333823521932,-87.66879272460938,178,4658,X9,95th,8937,False,10002344,X9  -603,
8033,20220720 17:53,41.93201160430908,-87.66849613189697,174,4658,X9,95th,13058,False,10002343,X9  -663,
8071,20220720 17:52,41.84065662730824,-87.6659164428711,179,4658,X9,95th,46619,False,10002340,X9  -660,
8219,20220720 17:52,41.80735541081083,-87.66502137115036,179,4658,X9,95th,59595,False,10002339,X9  -658,
1443,20220720 17:53,41.77196486099906,-87.66402435302734,178,4658,X9,95th,72563,False,10002337,X9  -661,
8225,20220720 17:53,41.73188304901123,-87.66288757324219,359,8470,X9,Irving Park/Broadway,4342,False,10001762,X9  -655,
8094,20220720 17:53,41.76924299157184,-87.66386098447053,358,8470,X9,Irving Park/Broadway,17968,False,10001763,X9  -654,
8040,20220720 17:52,41.833832836151124,-87.66555786132812,358,8470,X9,Irving Park/Broadway,41626,False,10002429,X9  -653,
8074,20220720 17:53,41.85813716200531,-87.66601224805488,3,8470,X9,Irving Park/Broadway,51110,False,10001764,N9  -696,
8095,20220720 17:53,41.91601486206055,-87.66772766113282,1,8470,X9,Irving Park/Broadway,72270,False,10001766,9 -609,
8043,20220720 17:53,41.91778015508884,-87.66779141309785,346,8470,X9,Irving Park/Broadway,72906,False,10001767,9 -608,
8221,20220720 17:52,41.9361937386649,-87.66847011021206,358,8470,X9,Irving Park/Broadway,79686,False,10002332,9 -614,
8093,20220720 17:52,41.95269409491091,-87.65290116290657,88,8470,X9,Irving Park/Broadway,91500,False,10002331,9 -655,
8024,20220720 17:54,41.954463958740234,-87.65592956542969,266,4658,X9,95th,1217,False,10002342,X9  -662,
8025,20220720 17:55,41.954376220703125,-87.66170460469014,269,4658,X9,95th,2775,False,10002345,X9  -612,
1453,20220720 17:55,41.94189453125,-87.66873168945312,178,4658,X9,95th,9457,False,10002344,X9  -603,
